"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3697","RT @EuropeElects: Spain (Catalonia), Metroscopia poll:

Independence: 24%
Stay in spain: 71%

#Catalonia",FALSE,0,NA,2017-11-29 09:22:34,FALSE,NA,"935801146924503040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","edglasgow59",287,TRUE,FALSE,NA,NA
"3698","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 09:21:56,FALSE,NA,"935800989281607681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","golejada",2130,TRUE,FALSE,NA,NA
"3699","RT @ERC_INTL: Grassroots organisation leaders and half of #Catalonia's Government imprisoned by #Spain.
""We're in here with murderers,"" not…",FALSE,0,NA,2017-11-29 09:20:47,FALSE,NA,"935800698222137344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dfertl",5,TRUE,FALSE,NA,NA
"3700","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 09:20:34,FALSE,NA,"935800642391695360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","arderico",2130,TRUE,FALSE,NA,NA
"3701","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 09:18:47,FALSE,NA,"935800196503691264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","claudiatc85",2130,TRUE,FALSE,NA,NA
"3702","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 09:18:16,FALSE,NA,"935800066769653760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GirbauEsther",211,TRUE,FALSE,NA,NA
"3703","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 09:18:06,FALSE,NA,"935800022028963840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cbou7",2130,TRUE,FALSE,NA,NA
"3704","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 09:17:51,FALSE,NA,"935799960876044289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsyanotme",2130,TRUE,FALSE,NA,NA
"3705","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 09:17:49,FALSE,NA,"935799951019388928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EloiRedon",211,TRUE,FALSE,NA,NA
"3706","RT @DrDenaGrayson: <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>Analysis of &gt;5 million social media posts on #Catalonia<ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>97% from #Russian &amp; Venezuelan cybernetworks<ed><U+00A0><U+00BE><ed><U+00B4><U+00A8>

32% Venezuela a…",FALSE,0,NA,2017-11-29 09:16:13,FALSE,NA,"935799547971772416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wizardofogg2",114,TRUE,FALSE,NA,NA
"3707","RT @bamendasheriff1: #SelfDetermination is a ligitimate right if #Catalonia #SouthernCameroons wishe to be independent, so be it. @UN @UNHu…",FALSE,0,NA,2017-11-29 09:15:57,FALSE,NA,"935799481806852096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","franjoe51",17,TRUE,FALSE,NA,NA
"3708","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 09:15:54,FALSE,NA,"935799468246495235",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","javilm",211,TRUE,FALSE,NA,NA
"3709","RT @EuropeElects: Spain (Catalonia), Metroscopia poll:

Independence: 24%
Stay in spain: 71%

#Catalonia",FALSE,0,NA,2017-11-29 09:14:41,FALSE,NA,"935799162196590592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DSCO89",287,TRUE,FALSE,NA,NA
"3710","#yellow #jaune #groc #amarillo asi estan los arboles en #Catalonia #Catalunya https://t.co/efHOwy0wZt",FALSE,8,NA,2017-11-29 09:14:28,FALSE,NA,"935799109772070912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","catadicta",6,FALSE,FALSE,NA,NA
"3711","RT @KarnaMikko: Just commented Finlands own independence to one #Catalonia'n radio station. Independence never comes easy, but eventually i…",FALSE,0,NA,2017-11-29 09:14:08,FALSE,NA,"935799025726558208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JxCerdanyola",498,TRUE,FALSE,NA,NA
"3712","RT @moridura: We will never have another #EdinburghAgreement. The path of #indyref2 is being played out for Scotland in #Catalonia. Scotlan…",FALSE,0,NA,2017-11-29 09:14:07,FALSE,NA,"935799020311732224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Eecoul",55,TRUE,FALSE,NA,NA
"3713","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 09:13:52,FALSE,NA,"935798956398964736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeiaFerrer",2130,TRUE,FALSE,NA,NA
"3714","RT @CollectiuEmma: Varoufakis rages at Juncker’s failure to condemn #Catalonia police violence https://t.co/EBG9wyXomG",FALSE,0,NA,2017-11-29 09:13:32,FALSE,NA,"935798872105996288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pyrall",49,TRUE,FALSE,NA,NA
"3715","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 09:12:50,FALSE,NA,"935798696981254145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DacMarcoDi",211,TRUE,FALSE,NA,NA
"3716","RT @EuropeElects: Spain (Catalonia), Metroscopia poll:

Independence: 24%
Stay in spain: 71%

#Catalonia",FALSE,0,NA,2017-11-29 09:12:43,FALSE,NA,"935798668262854656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","M44Tweet",287,TRUE,FALSE,NA,NA
"3717","RT @GenisPinart: Love #Catalonia
Love #Democracy #OmplimTwitterDeGroc https://t.co/lUjSdwZAQE",FALSE,0,NA,2017-11-29 09:12:05,FALSE,NA,"935798510271848448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","M_BrokenLeg",49,TRUE,FALSE,NA,NA
"3718","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 09:12:03,FALSE,NA,"935798502055120896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JVL1OCT",211,TRUE,FALSE,NA,NA
"3719","Saying that  Santa Eugènia de Berga is breathtaking is an understatment, it's much more then that, it's  super terrific. #catalonia",FALSE,0,NA,2017-11-29 09:11:15,FALSE,NA,"935798299889725445",NA,"<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","globurl",0,FALSE,FALSE,NA,NA
"3720","RT @CollectiuEmma: Varoufakis rages at Juncker’s failure to condemn #Catalonia police violence https://t.co/EBG9wyXomG",FALSE,0,NA,2017-11-29 09:11:07,FALSE,NA,"935798266649894912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MRMCnl",49,TRUE,FALSE,NA,NA
"3721","RT @EuropeElects: Spain (Catalonia), Metroscopia poll:

Independence: 24%
Stay in spain: 71%

#Catalonia",FALSE,0,NA,2017-11-29 09:10:20,FALSE,NA,"935798067785236481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","putey_pute",287,TRUE,FALSE,NA,NA
"3722","RT @BrianMaguireEU: #Catalonia Unplugged – elections, the need for dialogue and an honest broker. My interview with @FabioDeMasi at the Ger…",FALSE,0,NA,2017-11-29 09:10:14,FALSE,NA,"935798043827425281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GeorgiGotev",50,TRUE,FALSE,NA,NA
"3723","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 09:09:14,FALSE,NA,"935797790600548353",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AllanMartin47",2130,TRUE,FALSE,NA,NA
"3724","RT @EuropeElects: Spain (Catalonia), Metroscopia poll:

Independence: 24%
Stay in spain: 71%

#Catalonia",FALSE,0,NA,2017-11-29 09:08:30,FALSE,NA,"935797605736570880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","magus2356",287,TRUE,FALSE,NA,NA
"3725","RT @Marc_B_Costa: #Katalonien #Catalonia #Spain #Spanien Wie lange schaut #EU weg?? https://t.co/KiypGD6nhu",FALSE,0,NA,2017-11-29 09:08:04,FALSE,NA,"935797498647597059",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","catabalat",7,TRUE,FALSE,NA,NA
"3726","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 09:06:25,FALSE,NA,"935797084325908480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ersikoo",211,TRUE,FALSE,NA,NA
"3727","RT @KarnaMikko: Just commented Finlands own independence to one #Catalonia'n radio station. Independence never comes easy, but eventually i…",FALSE,0,NA,2017-11-29 09:06:21,FALSE,NA,"935797066047029248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elbagarreta",498,TRUE,FALSE,NA,NA
"3728","RT @EuropeElects: Spain (Catalonia), Metroscopia poll:

Independence: 24%
Stay in spain: 71%

#Catalonia",FALSE,0,NA,2017-11-29 09:05:05,FALSE,NA,"935796746088787968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GiacomoFassina",287,TRUE,FALSE,NA,NA
"3729","RT @DrDenaGrayson: <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>Analysis of &gt;5 million social media posts on #Catalonia<ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>97% from #Russian &amp; Venezuelan cybernetworks<ed><U+00A0><U+00BE><ed><U+00B4><U+00A8>

32% Venezuela a…",FALSE,0,NA,2017-11-29 09:04:42,FALSE,NA,"935796651251421186",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ezziboo",114,TRUE,FALSE,NA,NA
"3730","RT @moridura: We will never have another #EdinburghAgreement. The path of #indyref2 is being played out for Scotland in #Catalonia. Scotlan…",FALSE,0,NA,2017-11-29 09:04:41,FALSE,NA,"935796647254220800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fatzdomingo",55,TRUE,FALSE,NA,NA
"3731","#CATALONIA: 17 MEPs to visit Catalan prisoners ahead of December elections
https://t.co/GHHli7echv",FALSE,0,NA,2017-11-29 09:04:23,FALSE,NA,"935796571840577536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AgencEurope",0,FALSE,FALSE,NA,NA
"3732","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 09:04:07,FALSE,NA,"935796502089396224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WeeTicketHQ",2130,TRUE,FALSE,NA,NA
"3733","Y con este escenario nos dicen que serán elecciones con garantías. Garantías para quien??? #Katalonien #Catalonia… https://t.co/WmTfQrpxvn",FALSE,1,NA,2017-11-29 09:03:24,TRUE,NA,"935796323130978304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kathi_Lo",0,FALSE,FALSE,NA,NA
"3734","RT @KarnaMikko: Just commented Finlands own independence to one #Catalonia'n radio station. Independence never comes easy, but eventually i…",FALSE,0,NA,2017-11-29 09:03:23,FALSE,NA,"935796317737181184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sadamson66",498,TRUE,FALSE,NA,NA
"3735","RT @EuropeElects: Spain (Catalonia), Metroscopia poll:

Independence: 24%
Stay in spain: 71%

#Catalonia",FALSE,0,NA,2017-11-29 09:03:20,FALSE,NA,"935796305321918464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bono62Luca",287,TRUE,FALSE,NA,NA
"3736","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 09:03:08,FALSE,NA,"935796258303856640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoanMaria20",2130,TRUE,FALSE,NA,NA
"3737","#Catalonia pro-independence leader, still in #Belgium, surprises his party by calling for vote to leave #EU https://t.co/LSTQ5I91gk",FALSE,0,NA,2017-11-29 09:03:01,FALSE,NA,"935796227664424960",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","PolGeoNow",0,FALSE,FALSE,NA,NA
"3738","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 09:02:38,FALSE,NA,"935796132269182976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","villimunoz",211,TRUE,FALSE,NA,NA
"3739","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 09:02:17,FALSE,NA,"935796041953239041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nachobcn",211,TRUE,FALSE,NA,NA
"3740","RT @EuropeElects: Spain (Catalonia), Metroscopia poll:

Independence: 24%
Stay in spain: 71%

#Catalonia",FALSE,0,NA,2017-11-29 09:02:16,FALSE,NA,"935796036634890240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anugent51",287,TRUE,FALSE,NA,NA
"3741","RT @KarnaMikko: Just commented Finlands own independence to one #Catalonia'n radio station. Independence never comes easy, but eventually i…",FALSE,0,NA,2017-11-29 09:02:11,FALSE,NA,"935796017089466368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdriazolaSusana",498,TRUE,FALSE,NA,NA
"3742","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 09:02:06,FALSE,NA,"935795995912351744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xfarell",211,TRUE,FALSE,NA,NA
"3743","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 09:01:41,FALSE,NA,"935795890782162945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xavisanzribera",211,TRUE,FALSE,NA,NA
"3744","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 09:01:30,FALSE,NA,"935795847257878529",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","13adamsa",2130,TRUE,FALSE,NA,NA
"3745","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 09:01:27,FALSE,NA,"935795833685135360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marc_Ferret",211,TRUE,FALSE,NA,NA
"3746","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 09:00:48,FALSE,NA,"935795668387581953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EsterSantacana",211,TRUE,FALSE,NA,NA
"3747","Jailed Catalan leaders accept direct rule to fight election https://t.co/D6u8ZlJkNb  #Catalonia https://t.co/eYBtQhgwQF",FALSE,0,NA,2017-11-29 09:00:39,FALSE,NA,"935795631209279488",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Europalaw1",0,FALSE,FALSE,NA,NA
"3748","RT @GenisPinart: Love #Catalonia
Love #Democracy #OmplimTwitterDeGroc https://t.co/lUjSdwZAQE",FALSE,0,NA,2017-11-29 09:00:37,FALSE,NA,"935795624112422912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paremiq",49,TRUE,FALSE,NA,NA
"3749","RT @KarnaMikko: Just commented Finlands own independence to one #Catalonia'n radio station. Independence never comes easy, but eventually i…",FALSE,0,NA,2017-11-29 09:00:28,FALSE,NA,"935795587252965376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Arnau_AF",498,TRUE,FALSE,NA,NA
"3750","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 09:00:19,FALSE,NA,"935795547776192512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danberja",211,TRUE,FALSE,NA,NA
"3751","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 09:00:18,FALSE,NA,"935795544240349184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alex_SigloXX1",211,TRUE,FALSE,NA,NA
"3752","<ed><U+00A0><U+00BD><ed><U+00B3><U+00A2> CATALONIA
Catalonia poll vow: if elected I'll use first 100 days to unravel independence row https://t.co/oVhyabrkos

#KRTpro #Catalonia",FALSE,0,NA,2017-11-29 09:00:01,FALSE,NA,"935795472500793344",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KRTpro_News",0,FALSE,FALSE,NA,NA
"3753","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 08:59:57,FALSE,NA,"935795453962194944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CartesxRep",211,TRUE,FALSE,NA,NA
"3754","RT @CollectiuEmma: Varoufakis rages at Juncker’s failure to condemn #Catalonia police violence https://t.co/EBG9wyXomG",FALSE,0,NA,2017-11-29 08:58:20,FALSE,NA,"935795050784673792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jorcaspag",49,TRUE,FALSE,NA,NA
"3755","RT @EuropeElects: Spain (Catalonia), Metroscopia poll:

Independence: 24%
Stay in spain: 71%

#Catalonia",FALSE,0,NA,2017-11-29 08:57:13,FALSE,NA,"935794767597842433",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BerlinBerghain",287,TRUE,FALSE,NA,NA
"3756","RT @KarnaMikko: Just commented Finlands own independence to one #Catalonia'n radio station. Independence never comes easy, but eventually i…",FALSE,0,NA,2017-11-29 08:55:30,FALSE,NA,"935794335664295936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","etvinyals",498,TRUE,FALSE,NA,NA
"3757","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 08:55:24,FALSE,NA,"935794311001722880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cdr_nv_sg_cgr",211,TRUE,FALSE,NA,NA
"3758","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 08:54:23,FALSE,NA,"935794053496614912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","evillaperong",2130,TRUE,FALSE,NA,NA
"3759","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 08:52:37,FALSE,NA,"935793611039559680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","asunramosalfaro",2130,TRUE,FALSE,NA,NA
"3760","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 08:51:48,FALSE,NA,"935793404419674112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thinkations",2130,TRUE,FALSE,NA,NA
"3761","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 08:50:40,FALSE,NA,"935793118418481152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AngelLazaroA",211,TRUE,FALSE,NA,NA
"3762","RT @CollectiuEmma: Varoufakis rages at Juncker’s failure to condemn #Catalonia police violence https://t.co/EBG9wyXomG",FALSE,0,NA,2017-11-29 08:50:06,FALSE,NA,"935792975304642560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JuanpeUra",49,TRUE,FALSE,NA,NA
"3763","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 08:49:55,FALSE,NA,"935792929737707520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Morganacatalana",2130,TRUE,FALSE,NA,NA
"3764","RT @DilysDavies: @peronelladarago @tonialba Spain is now targetting comedians and satirists Who will be next? #Catalonia #Cataluyna #CymruC…",FALSE,0,NA,2017-11-29 08:49:22,FALSE,NA,"935792791870951425",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MAxiuxiueig",35,TRUE,FALSE,NA,NA
"3765","RT @ERC_INTL: Grassroots organisation leaders and half of #Catalonia's Government imprisoned by #Spain.
""We're in here with murderers,"" not…",FALSE,0,NA,2017-11-29 08:49:04,FALSE,NA,"935792718588018688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carlesfiteg",5,TRUE,FALSE,NA,NA
"3766","RT @DrDenaGrayson: <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>Analysis of &gt;5 million social media posts on #Catalonia<ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>97% from #Russian &amp; Venezuelan cybernetworks<ed><U+00A0><U+00BE><ed><U+00B4><U+00A8>

32% Venezuela a…",FALSE,0,NA,2017-11-29 08:48:44,FALSE,NA,"935792631975698432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abbiesligh",114,TRUE,FALSE,NA,NA
"3767","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 08:47:51,FALSE,NA,"935792411816710144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","euroeuropa",211,TRUE,FALSE,NA,NA
"3768","RT @CollectiuEmma: Varoufakis rages at Juncker’s failure to condemn #Catalonia police violence https://t.co/EBG9wyXomG",FALSE,0,NA,2017-11-29 08:47:00,FALSE,NA,"935792198410530816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Amadeu_Juando",49,TRUE,FALSE,NA,NA
"3769","RT @CollectiuEmma: Varoufakis rages at Juncker’s failure to condemn #Catalonia police violence https://t.co/EBG9wyXomG",FALSE,0,NA,2017-11-29 08:46:22,FALSE,NA,"935792035533131776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MontserratGA",49,TRUE,FALSE,NA,NA
"3770","RT @CollectiuEmma: Sorry, #Catalonia is not Spain https://t.co/PIdkCeT7EA",FALSE,0,NA,2017-11-29 08:46:19,FALSE,NA,"935792023491276805",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","enspixenalacara",211,TRUE,FALSE,NA,NA
"3771","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 08:44:23,FALSE,NA,"935791539544055808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShyLassie658",2130,TRUE,FALSE,NA,NA
"3772","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 08:44:09,FALSE,NA,"935791480630890496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manuelasoto16",2130,TRUE,FALSE,NA,NA
"3773","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 08:43:05,FALSE,NA,"935791211612459008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tartangladbach",2130,TRUE,FALSE,NA,NA
"3774","RT @denterd: The Spanish ""democracy"" forbids the yellow awareness ribbons (to show solidarity with the jailed ministers of #Catalonia) duri…",FALSE,0,NA,2017-11-29 08:42:11,FALSE,NA,"935790983689723904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Betsapo",2130,TRUE,FALSE,NA,NA
"3775","""Only a fool would be proud to be the King of Spain"" https://t.co/f1Rlmp7plj #Rebellion #HelpCatalonia #Republic… https://t.co/eV8EuW6NG4",FALSE,2,NA,2017-11-29 08:41:55,TRUE,NA,"935790918610931713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pere_Vilanova",0,FALSE,FALSE,NA,NA
"3776","RT @KarnaMikko: Legitimate president @krls of #Catalonia is right. Where are Europes values, if we do not respect the #21dec elections outc…",FALSE,0,NA,2017-11-29 08:41:51,FALSE,NA,"935790900063678464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aquitania89",1106,TRUE,FALSE,NA,NA
